App,Review,Category
Kiwi,Best credit card on upi,Fintech
Kiwi,My application rejected and my cibil is 776,Fintech
Kiwi,Best credit card on upi,Fintech
Kiwi,I am so excited friend's really working application friends kiwi UPI apps fantastic application,Fintech
Kiwi,Best credit card on upi. Online and offline offer on kiwi best card on cashback,Fintech
Kiwi,Mind-blowing application every one can download and use this app Excellent 👌👍 Iam using it,Fintech
Kiwi,"I don't know why someone wouldn't be using Kiwi, grab the opportunity guys!",Fintech
Kiwi,It want pan details but i can't trust after watching reviews,Fintech
Kiwi,kiwi app very useful app and good service,Fintech
Kiwi,Best credit card on UPI,Fintech
Kiwi,Not accountable and responsible service,Fintech
Kiwi,"""Kiwi is hands down the best app for UPI payments with a credit card! It offers seamless integration and great online and offline deals. The Kiwi Credit Card is a game-changer with amazing cashback rewards and exclusive offers.",Fintech
Kiwi,In the race of searching for appropriate app for online transactions and trusted medium;KIWI won this race drastically:,Fintech
Kiwi,"Absolutely pathetic.. as soon as I fed my Pan card and other mandatory details.. it says ""UNABLE TO PROCEED AS YOU ARE ALREADY A YESBANK CREDIT CARD HOLDER"" what has my YESBANK credit card to do with it??",Fintech
Kiwi,Best credit card on upi,Fintech
Kiwi,The app is good as we can make the payment through rupay cc and also got the virtual credit card with very good limit. But the problem is most of the time transaction fails while doing payment which is very much irritating. And also why there is always otp requirement to see the card details??? Edit: Now all the transactions are done successfully without any problems. Also they are giving very good rewards. Edit: Since last 1 month they are giving very good rewards. Just loving it,Fintech
Kiwi,"Best credit card on UPI, Great online and offline offers on Kiwi, Best card for cashback and offers.",Fintech
Kiwi,Tried payment to the merchant but didn't get 2% rewards as promised. No proper customer support if complaints are made,Fintech
Kiwi,It is best credit card app on upi. It provides great offers such as discount and cashback for both online and offline use.It is best app for offers.Loved the app.,Fintech
Kiwi,Excellant and at Top in the market now. Super Money app is nowhere near to this app in comparison to cashback guarantee. On KIWI atleast 2% is fix👌👍.Cashback on Account UPI transactions too. MUST TRY. Super Money app sometimes even gove no cashback and least start from 1% . CHHEE,Fintech
Kiwi,Address line 2 are in app say me fill the 3 adress line,Fintech
Kiwi,It is the best app for UPI credit card which provides best cashback . There many brilliant services both online and offline provided by kiwi,Fintech
Kiwi,Looks like there are so many tech issues with this app. Setting/resetting of MPIN for cc itself doesn't work. Customer support IVR journey is broken. Email verification journey is broken. Finally no way to reach out customer support. Not sure how does RBI allow such apps to exist.,Fintech
Kiwi,Transaction details are a mess It's not updated timely Credit card bill repayments are another huge pain. I dont even know how much i need to pay There is no clear indication I can't pay early Rewards are good but how is this app even public?,Fintech
Kiwi,Doesn't meet my standard This app need to improve It's useless guys,Fintech
Kiwi,Kiwi app is one of the best app for offers,Fintech
Kiwi,"One problem with app, it does not allowing me to add different pincode to avail credit card. And my application has been rejected. Please solve it team.",Fintech
Kiwi,Promised 15% assured cashback on shopping for 399 and above on zepto and only gave inr 2/- after shopping,Fintech
Kiwi,Best in credit card on upi Best online offline offer on kiwi It's good,Fintech
Kiwi,"Waste app, It's check cibil score and then it will be rejected,,, making people to install first then say UPI transaction,,they are selling credit card,,,it earns commission on selling other bank credit card,,",Fintech
Kiwi,"বিশেষকৈ যেতিয়া পুৰস্কাৰ আৰু অফাৰ সৰ্বাধিক কৰাৰ ক্ষেত্ৰত ক্ৰেডিট কাৰ্ড আৰু ইউপিআই লেনদেন পৰিচালনাৰ বাবে কিউই এপটোৱে এক প্ৰিমিয়াৰ সমাধান হিচাপে থিয় দিছে। ইয়াক ইউপিআইৰ শ্ৰেষ্ঠ ক্ৰেডিট কাৰ্ড হিচাপে বহুলভাৱে গণ্য কৰা হয়, যিয়ে পেমেণ্টৰ বাবে নিৰৱচ্ছিন্ন সংহতি সক্ষম কৰে। ব্যৱহাৰকাৰীসকলে অনায়াসে তেওঁলোকৰ ক্ৰেডিট কাৰ্ডসমূহ ইউপিআইৰ সৈতে সংযোগ কৰিব পাৰে আৰু হেঁচামুক্ত লেনদেন উপভোগ কৰিব পাৰে।",Fintech
Kiwi,Good and nice cashback app.. UI is awesome,Fintech
Kiwi,Good experience in getting 2% refund in each transaction,Fintech
Kiwi,Great online and offline offers on kiwi Best app....!,Fintech
Kiwi,"The features promised are not provided correctly The app and card has hidden terms and conditions No response on ticket raised from past 5+ days Raised 3+ different ticket for the same issue ,still no updates. Very poor support and help",Fintech
Kiwi,the best UPI credit card and best offers in kiwi credit card,Fintech
Kiwi,"Complete useless trash application, cant even verify documents for 10000 limit credit card in above 2 weeks.",Fintech
Kiwi,Kiwi UPI credit card is also very good. It is very fast. It is a fast transaction to do that. It is very simple to do and it is done fast. worth learning very well. It is great if by credit card.,Fintech
Kiwi,Best credit card on upi Great online and offline offer on kiwi best card for cashback Best for offers,Fintech
Kiwi,"Best UPI apps for all rupay credit card, I have been linked SBI credit card to Kiwi app and earn cash back in for of Kiwi coins, and redeemtion process is also very simple ☺️👍 Please add Credit card bill payment facility. Make one app for all purposes.",Fintech
Kiwi,Best Credit Card on UPI,Fintech
Kiwi,Best credit card on upi,Fintech
Kiwi,This app is best . I am using this app from 1 year app is amazing for credit and upi translation. This app gives you many online and offline offers and cashback.,Fintech
Kiwi,Good app getting good cashback,Fintech
Kiwi,Scan UPI at many times does not work & get stuck. App needs improvements,Fintech
Kiwi,Best credit card UPI app in world they give great online and offline offers on kiwi,Fintech
Kiwi,"Useless app don't go for it ,it's of no use waste of time .",Fintech
Kiwi,"For App: App is good but sometimes I face lag. There is some issue with reward points. Sometimes it will come and sometimes it's not coming. For Service : No proper customer care service. It take lot of time to resolve the issue. No proper details on limitations on the usage. During the transaction it's showing points are getting generated but it's not getting added ""LIMIT EXCEEDED"". No clarity what's the limit in the reward points. Please help",Fintech
